ID,Longevity - Months,Churn,Happiness Index - Current Month,Happiness Index - Change,Support Cases - Current Month,Support Cases - Change,Support Priority - Current Month,Support Priority - Change,Logins - Change,Blogs - Change,Views - Change,Days Since Last Login - Change,Happiness Index - Monthly,Longevity - Modulo 6,Longevity - Modulo 12,Longevity - Modulo 18,Longevity - Modulo 24,Customer Activity - Change
5333,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5334,4.0,0,92.0,-7.0,0,1,0,1,-0.168094631025,1.02510011167,0.00793718746307,0.0,23.0,4.0,4.0,4.0,4.0,0.288314222704
5335,3.0,0,0.0,0.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.0978242746977
5336,4.0,0,5.0,-51.0,0,0,0,0,0.797157402713,-0.546194807311,-0.0671982834283,0.0,1.25,4.0,4.0,4.0,4.0,0.0612547706581
5337,4.0,0,91.0,2.0,0,1,0,1,-0.311094932319,0.501335138678,0.0353905325964,0.0,22.75,4.0,4.0,4.0,4.0,0.0752102463184
5338,4.0,0,0.0,-48.0,1,0,1,0,-0.883096137498,-0.0224298343162,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.324241418414
5339,3.0,0,5.0,5.0,0,0,0,0,0.36815649883,-0.0224298343162,-0.0671982834283,0.0,1.66666666667,3.0,3.0,3.0,3.0,0.0928427936951
5340,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5341,4.0,0,155.0,69.0,1,0,1,0,0.143928556723,1.54886508467,-0.0469695028037,2.0,38.75,4.0,4.0,4.0,4.0,0.548608046196
5342,3.0,0,11.0,11.0,0,0,0,0,-0.060844405054,-0.0224298343162,-0.0671982834283,0.0,3.66666666667,3.0,3.0,3.0,3.0,-0.0501575075995
5343,4.0,0,0.0,0.0,0,0,0,0,-0.775845911527,-0.0224298343162,-0.0325203737861,7.0,0.0,4.0,4.0,4.0,4.0,-0.276932039876
5344,4.0,0,76.0,9.0,1,0,1,0,-1.31209704138,0.501335138678,-0.0383000253931,0.0,19.0,4.0,4.0,4.0,4.0,-0.283020642699
5345,3.0,0,41.0,41.0,0,0,0,0,-0.41834515829,5.21521989563,-0.0671982834283,0.0,13.6666666667,3.0,3.0,3.0,3.0,1.57655881797
5346,3.0,0,111.0,5.0586103671,1,1,1,1,2.94216192213,-0.0224298343162,-0.0671982834283,0.0,37.0,3.0,3.0,3.0,3.0,0.950844601462
5347,4.0,0,15.0,-16.0,1,1,1,1,1.8339095871,-0.546194807311,-0.0671982834283,0.0,3.75,4.0,4.0,4.0,4.0,0.40683883212
5348,4.0,0,59.0,11.0,1,1,1,1,-0.847346062174,-1.06995978031,-0.0671982834283,3.0,14.75,4.0,4.0,4.0,4.0,-0.661501375303
5349,4.0,1,84.0,24.0,1,1,1,1,0.618407026095,1.54886508467,0.478978793436,0.0,21.0,4.0,4.0,4.0,4.0,0.882083634733
5350,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5351,4.0,0,21.0,-20.0,1,1,1,1,-0.883096137498,-0.546194807311,-0.0556389802142,0.0,5.25,4.0,4.0,4.0,4.0,-0.494976641674
5352,4.0,0,160.0,57.0,1,1,1,1,3.6571634286,3.64392497665,-0.0671982834283,0.0,40.0,4.0,4.0,4.0,4.0,2.41129670727
5353,4.0,0,126.0,40.0,0,0,0,0,1.58365905983,-1.06995978031,-0.0469695028037,0.0,31.5,4.0,4.0,4.0,4.0,0.155576592241
5354,4.0,0,0.0,-36.0,0,0,0,0,-0.489845308938,-0.546194807311,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.367746133226
5355,3.0,0,8.0,8.0,0,0,0,0,0.582656950772,-0.0224298343162,-0.0671982834283,0.0,2.66666666667,3.0,3.0,3.0,3.0,0.164342944342
5356,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5357,4.0,0,13.0,13.0,0,0,0,0,0.797157402713,-1.06995978031,-0.0671982834283,0.0,3.25,4.0,4.0,4.0,4.0,-0.113333553673
5358,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5359,4.0,0,57.0,6.0,1,1,1,1,-0.311094932319,2.59639503066,-0.0671982834283,0.0,14.25,4.0,4.0,4.0,4.0,0.739367271636
5360,4.0,0,59.0,59.0,1,1,1,1,1.2261583066,-0.0224298343162,-0.0657533705265,0.0,14.75,4.0,4.0,4.0,4.0,0.379325033918
5361,4.0,0,17.0,-15.0,0,1,0,1,0.654157101419,-0.0224298343162,-0.0383000253931,4.0,4.25,4.0,4.0,4.0,4.0,0.19780908057
5362,4.0,0,0.0,-37.0,1,1,1,1,-0.346845007643,-1.06995978031,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.494667690459
5363,4.0,0,104.0,73.0,1,1,1,0,3.87166388055,-0.546194807311,-0.0671982834283,0.0,26.0,4.0,4.0,4.0,4.0,1.08609026327
5364,4.0,0,122.0,68.0,1,0,1,0,1.54790898451,0.501335138678,-0.0671982834283,0.0,30.5,4.0,4.0,4.0,4.0,0.660681946587
5365,4.0,0,76.0,18.0,1,1,1,1,0.225156197535,-2.64125469929,-0.0671982834283,0.0,19.0,4.0,4.0,4.0,4.0,-0.827765595061
5366,4.0,0,0.0,-32.0,0,0,0,0,-0.561345459585,-1.06995978031,-0.0671982834283,11.0,0.0,4.0,4.0,4.0,4.0,-0.566167841106
5367,3.0,0,123.0,5.0586103671,0,0,0,0,1.79815951178,2.07263005766,-0.0671982834283,0.0,41.0,3.0,3.0,3.0,3.0,1.267863762
5368,4.0,0,18.0,18.0,1,1,1,1,1.0831580053,-1.06995978031,-0.0657533705265,0.0,4.5,4.0,4.0,4.0,4.0,-0.0175183818432
5369,4.0,0,86.0,23.0,0,1,0,1,-1.56234756865,-0.546194807311,-0.062863544723,3.0,21.5,4.0,4.0,4.0,4.0,-0.72380197356
5370,4.0,0,102.0,70.0,1,1,1,1,1.86965966242,1.02510011167,-0.0671982834283,0.0,25.5,4.0,4.0,4.0,4.0,0.942520496889
5371,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5372,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5373,4.0,0,85.0,37.0,1,1,1,1,1.01165785466,0.501335138678,-0.0484144157054,0.0,21.25,4.0,4.0,4.0,4.0,0.488192859209
5374,3.0,0,23.0,23.0,0,0,0,0,-0.275344856996,1.54886508467,-0.0671982834283,0.0,7.66666666667,3.0,3.0,3.0,3.0,0.402107314748
5375,3.0,0,9.0,9.0,0,0,0,0,1.65515921048,-0.0224298343162,-0.0671982834283,0.0,3.0,3.0,3.0,3.0,3.0,0.521843697579
5376,4.0,0,30.0,-11.0,1,1,1,1,0.689907176742,-0.546194807311,-0.0455245899019,4.0,7.5,4.0,4.0,4.0,4.0,0.0327292598432
5377,4.0,0,5.0,5.0,1,1,0,0,1.29765845724,-1.5937247533,-0.0671982834283,0.0,1.25,4.0,4.0,4.0,4.0,-0.121088193161
5378,4.0,0,61.0,30.0,1,1,0,0,1.8339095871,-0.546194807311,-0.0671982834283,3.0,15.25,4.0,4.0,4.0,4.0,0.40683883212
5379,4.0,0,36.0,31.0,0,0,0,0,-1.06184651412,-0.0224298343162,-0.0614186318212,0.0,9.0,4.0,4.0,4.0,4.0,-0.381898326751
5380,4.0,0,51.0,19.0,0,0,0,0,-0.489845308938,-0.546194807311,-0.0671982834283,6.0,12.75,4.0,4.0,4.0,4.0,-0.367746133226
5381,3.0,0,202.0,5.0586103671,1,1,1,1,0.143928556723,4.16768994964,-0.0671982834283,0.0,67.3333333333,3.0,3.0,3.0,3.0,1.41480674098
5382,4.0,0,0.0,-32.0,0,0,0,0,-0.41834515829,-1.06995978031,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.518501074008
5383,4.0,0,89.0,47.0,1,1,1,1,1.2261583066,-1.06995978031,-0.0671982834283,0.0,22.25,4.0,4.0,4.0,4.0,0.0296667476211
5384,3.0,0,1.0,1.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0671982834283,0.0,0.333333333333,3.0,3.0,3.0,3.0,-0.0978242746977
5385,4.0,0,154.0,5.0586103671,1,1,1,1,0.725657252066,-0.0224298343162,-0.0065119415545,2.0,38.5,4.0,4.0,4.0,4.0,0.232238492065
5386,4.0,0,163.0,28.0,1,1,1,1,3.62141335328,0.501335138678,-0.00217720284923,0.0,40.75,4.0,4.0,4.0,4.0,1.37352376304
5387,4.0,0,45.0,4.0,1,1,1,1,-0.489845308938,-0.546194807311,0.377834890313,0.0,11.25,4.0,4.0,4.0,4.0,-0.219401741979
5388,3.0,0,0.0,0.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.0978242746977
5389,4.0,0,45.0,45.0,1,1,1,1,0.296656348182,-0.0224298343162,-0.0599737189195,0.0,11.25,4.0,4.0,4.0,4.0,0.0714175983156
5390,4.0,0,86.0,77.0,1,1,1,1,3.44266297666,-0.0224298343162,-0.0657533705265,0.0,21.5,4.0,4.0,4.0,4.0,1.11815992394
5391,4.0,0,106.0,19.0,1,0,1,0,0.0821558962406,-0.0224298343162,-0.0671982834283,0.0,26.5,4.0,4.0,4.0,4.0,-0.00249074050131
5392,4.0,0,0.0,-32.0,0,0,0,0,-0.132344555701,-0.546194807311,-0.062863544723,0.0,0.0,4.0,4.0,4.0,4.0,-0.247134302578
5393,4.0,0,95.0,64.0,1,1,1,1,0.143928556723,1.02510011167,-0.0671982834283,5.0,23.75,4.0,4.0,4.0,4.0,0.367276794989
5394,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5395,4.0,0,92.0,31.0,1,1,1,0,0.975907779332,-0.0224298343162,-0.0643084576248,3.0,23.0,4.0,4.0,4.0,4.0,0.29638982913
5396,4.0,0,34.0,-8.0,1,1,1,1,-0.70434576088,-0.546194807311,-0.0296305479826,3.0,8.5,4.0,4.0,4.0,4.0,-0.426723705391
5397,4.0,0,102.0,59.0,1,1,1,0,0.36815649883,-0.546194807311,-0.0657533705265,0.0,25.5,4.0,4.0,4.0,4.0,-0.0812638930026
5398,4.0,0,156.0,5.0586103671,1,1,1,0,0.332406423506,3.64392497665,-0.062863544723,3.0,39.0,4.0,4.0,4.0,4.0,1.30448928514
5399,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5400,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5401,4.0,0,77.0,19.0,0,0,0,0,0.725657252066,-0.0224298343162,0.0267210551859,1.0,19.25,4.0,4.0,4.0,4.0,0.243316157645
5402,3.0,0,0.0,0.0,0,0,0,0,0.36815649883,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,0.0928427936951
5403,4.0,0,96.0,55.0,1,1,1,1,3.01366207278,-0.0224298343162,-0.0310754608844,0.0,24.0,4.0,4.0,4.0,4.0,0.98671892586
5404,3.0,1,23.0,23.0,1,1,1,1,1.79815951178,-0.0224298343162,-0.0671982834283,0.0,7.66666666667,3.0,3.0,3.0,3.0,0.569510464677
5405,4.0,0,58.0,16.0,1,1,1,1,-0.132344555701,-0.546194807311,-0.0671982834283,6.0,14.5,4.0,4.0,4.0,4.0,-0.24857921548
5406,4.0,0,5.0,-27.0,1,1,1,1,0.940157704008,-0.546194807311,-0.0671982834283,0.0,1.25,4.0,4.0,4.0,4.0,0.108921537756
5407,3.0,0,68.0,68.0,0,0,0,0,1.15465815595,2.07263005766,-0.0671982834283,0.0,22.6666666667,3.0,3.0,3.0,3.0,1.05336331006
5408,3.0,0,0.0,0.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.0978242746977
5409,4.0,0,15.0,0.0,1,0,1,0,-1.20484681541,-0.0224298343162,-0.0614186318212,2.0,3.75,4.0,4.0,4.0,4.0,-0.429565093849
5410,3.0,0,0.0,0.0,0,0,0,0,-0.346845007643,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.145491041796
5411,3.0,0,0.0,0.0,0,0,0,0,0.225156197535,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,0.0451760265969
5412,3.0,0,29.0,29.0,1,1,1,1,1.15465815595,-0.0224298343162,-0.0671982834283,0.0,9.66666666667,3.0,3.0,3.0,3.0,0.355010012735
5413,4.0,0,122.0,5.0586103671,1,1,1,1,1.86965966242,-0.0224298343162,-0.0671982834283,0.0,30.5,4.0,4.0,4.0,4.0,0.593343848226
5414,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5415,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5416,3.0,0,60.0,60.0,0,0,0,0,0.797157402713,-0.0224298343162,-0.0671982834283,0.0,20.0,3.0,3.0,3.0,3.0,0.23584309499
5417,4.0,0,50.0,27.0,0,0,0,0,0.296656348182,-0.546194807311,-0.0671982834283,1.0,12.5,4.0,4.0,4.0,4.0,-0.105578914186
5418,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5419,4.0,0,73.0,73.0,1,1,1,1,1.72665936113,-1.06995978031,-0.0671982834283,0.0,18.25,4.0,4.0,4.0,4.0,0.196500432465
5420,4.0,0,176.0,5.0586103671,1,1,1,0,0.143928556723,0.501335138678,-0.0643084576248,0.0,44.0,4.0,4.0,4.0,4.0,0.193651745925
5421,3.0,1,83.0,40.0,1,1,1,0,2.15566026501,0.501335138678,-0.0657533705265,2.0,27.6666666667,3.0,3.0,3.0,3.0,0.863747344388
5422,4.0,0,161.0,5.0586103671,1,1,1,0,0.143928556723,-0.0224298343162,-0.0614186318212,0.0,40.25,4.0,4.0,4.0,4.0,0.0200266968618
5423,4.0,0,113.0,67.0,0,1,0,1,2.08416011436,1.02510011167,0.0223863164806,0.0,28.25,4.0,4.0,4.0,4.0,1.04388218084
5424,4.0,0,188.0,5.0586103671,0,0,0,0,1.79815951178,0.059926781888,-0.0556389802142,0.0,47.0,4.0,4.0,4.0,4.0,0.60081577115
5425,4.0,1,0.0,-10.0,0,1,0,1,-1.63384771929,-0.0224298343162,-0.0484144157054,4.0,0.0,4.0,4.0,4.0,4.0,-0.568230656439
5426,4.0,0,81.0,29.0,1,1,1,1,2.29866056631,5.73898486862,-0.0671982834283,0.0,20.25,4.0,4.0,4.0,4.0,2.65681571717
5427,4.0,0,97.0,10.0,1,1,1,1,2.72766147019,-1.06995978031,4.20540916707,0.0,24.25,4.0,4.0,4.0,4.0,1.95437028565
5428,3.0,0,116.0,5.0586103671,0,0,0,0,0.36815649883,0.501335138678,-0.0671982834283,0.0,38.6666666667,3.0,3.0,3.0,3.0,0.267431118027
5429,3.0,0,37.0,37.0,0,0,0,0,0.153656046888,-0.0224298343162,-0.0671982834283,0.0,12.3333333333,3.0,3.0,3.0,3.0,0.0213426430478
5430,4.0,0,163.0,5.0586103671,1,1,1,0,3.44266297666,1.02510011167,-0.0671982834283,2.0,40.75,4.0,4.0,4.0,4.0,1.46685493497
5431,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5432,4.0,0,143.0,5.0586103671,1,1,1,1,0.143928556723,2.59639503066,-0.0671982834283,0.0,35.75,4.0,4.0,4.0,4.0,0.891041767984
5433,4.0,0,0.0,-31.0,0,0,0,0,-0.632845610232,-0.546194807311,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.415412900324
5434,4.0,0,86.0,5.0586103671,1,1,1,1,3.6571634286,0.501335138678,-0.0671982834283,0.0,21.5,4.0,4.0,4.0,4.0,1.36376676128
5435,4.0,0,81.0,-26.0,1,1,1,0,0.511156800124,-0.546194807311,-0.0657533705265,0.0,20.25,4.0,4.0,4.0,4.0,-0.0335971259044
5436,3.0,0,135.0,5.0586103671,1,1,1,1,1.86965966242,1.54886508467,-0.0671982834283,0.0,45.0,3.0,3.0,3.0,3.0,1.11710882122
5437,4.0,0,5.0,-16.0,1,1,1,1,0.940157704008,-0.546194807311,-0.0671982834283,6.0,1.25,4.0,4.0,4.0,4.0,0.108921537756
5438,3.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.169324425345
5439,3.0,0,140.0,5.0586103671,1,1,1,1,1.94115981307,-0.0224298343162,-0.0671982834283,0.0,46.6666666667,3.0,3.0,3.0,3.0,0.617177231775
5440,4.0,0,20.0,-12.0,1,1,1,1,1.2261583066,-1.06995978031,-0.0671982834283,0.0,5.0,4.0,4.0,4.0,4.0,0.0296667476211
5441,3.0,0,0.0,0.0,0,0,0,0,0.153656046888,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,0.0213426430478
5442,4.0,0,50.0,29.0,0,0,0,0,1.15465815595,-0.546194807311,-0.0671982834283,0.0,12.5,4.0,4.0,4.0,4.0,0.180421688404
5443,3.0,0,5.0,5.0,1,1,1,1,0.36815649883,-0.0224298343162,-0.0671982834283,0.0,1.66666666667,3.0,3.0,3.0,3.0,0.0928427936951
5444,3.0,0,136.0,5.0586103671,1,1,1,1,3.22816252472,0.501335138678,-0.0671982834283,0.0,45.3333333333,3.0,3.0,3.0,3.0,1.22076645999
5445,4.0,0,162.0,5.0586103671,1,1,1,0,0.143928556723,0.059926781888,0.0209414035789,0.0,40.5,4.0,4.0,4.0,4.0,0.0749322473965
5446,4.0,0,98.0,51.0,1,1,1,1,0.296656348182,-0.546194807311,-0.0426347640984,1.0,24.5,4.0,4.0,4.0,4.0,-0.0973910744089
5447,3.0,0,61.0,61.0,1,1,1,1,1.44065875854,0.501335138678,-0.0671982834283,0.0,20.3333333333,3.0,3.0,3.0,3.0,0.624931871263
5448,3.0,0,44.0,44.0,0,0,0,0,0.940157704008,0.501335138678,-0.0671982834283,0.0,14.6666666667,3.0,3.0,3.0,3.0,0.458098186419
5449,4.0,0,123.0,5.0586103671,1,1,1,1,0.143928556723,0.501335138678,-0.0671982834283,0.0,30.75,4.0,4.0,4.0,4.0,0.192688470658
5450,3.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.169324425345
5451,4.0,0,20.0,-14.0,0,0,0,0,0.296656348182,-0.546194807311,0.0700684422386,1.0,5.0,4.0,4.0,4.0,4.0,-0.0598233389633
5452,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5453,3.0,0,98.0,5.0586103671,1,1,1,1,2.94216192213,-0.0224298343162,-0.0671982834283,0.0,32.6666666667,3.0,3.0,3.0,3.0,0.950844601462
5454,4.0,0,0.0,-48.0,0,0,0,0,-1.06184651412,-1.5937247533,-0.0556389802142,0.0,0.0,4.0,4.0,4.0,4.0,-0.90373674921
5455,3.0,0,0.0,0.0,0,0,0,0,-0.41834515829,0.501335138678,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,0.00526389898657
5456,4.0,0,0.0,0.0,0,0,0,0,0.725657252066,-0.546194807311,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,0.037421387109
5457,4.0,0,145.0,5.0586103671,1,1,1,1,2.87066177148,0.501335138678,-0.0671982834283,0.0,36.25,4.0,4.0,4.0,4.0,1.10159954224
5458,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5459,4.0,1,0.0,-43.0,0,0,0,0,-1.20484681541,-0.546194807311,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.606079968717
5460,4.0,0,20.0,-20.0,0,0,0,0,-0.203844706349,-0.0224298343162,-0.0671982834283,1.0,5.0,4.0,4.0,4.0,4.0,-0.0978242746977
5461,4.0,0,186.0,62.0,1,1,1,1,0.143928556723,-0.546194807311,-0.0657533705265,0.0,46.5,4.0,4.0,4.0,4.0,-0.156006540372
5462,3.0,0,109.0,5.0586103671,1,1,1,1,1.79815951178,0.501335138678,-0.0671982834283,0.0,36.3333333333,3.0,3.0,3.0,3.0,0.744098789008
5463,4.0,1,0.0,-22.0,0,0,0,0,-0.41834515829,-1.06995978031,-0.0671982834283,3.0,0.0,4.0,4.0,4.0,4.0,-0.518501074008
5464,4.0,0,0.0,-45.0,0,0,0,0,-0.918846212821,-1.06995978031,-0.0325203737861,0.0,0.0,4.0,4.0,4.0,4.0,-0.673775455638
5465,4.0,0,68.0,26.0,0,0,0,0,1.36915860789,2.07263005766,-0.062863544723,0.0,17.0,4.0,4.0,4.0,4.0,1.12630837361
5466,4.0,0,117.0,-10.0,1,1,1,0,3.72866357925,-0.0224298343162,-0.0643084576248,0.0,29.25,4.0,4.0,4.0,4.0,1.21397509577
5467,3.0,0,0.0,0.0,0,0,0,0,0.0821558962406,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.00249074050131
5468,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5469,3.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.169324425345
5470,4.0,0,10.0,-33.0,0,0,0,0,-0.632845610232,-0.546194807311,-0.0671982834283,1.0,2.5,4.0,4.0,4.0,4.0,-0.415412900324
5471,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5472,4.0,0,96.0,63.0,1,1,1,1,-0.060844405054,-0.0224298343162,-0.0657533705265,5.0,24.0,4.0,4.0,4.0,4.0,-0.0496758699656
5473,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5474,4.0,0,126.0,79.0,1,1,1,1,0.143928556723,-2.11748972629,-0.0671982834283,0.0,31.5,4.0,4.0,4.0,4.0,-0.680253151
5475,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5476,4.0,0,68.0,68.0,0,0,0,0,1.2261583066,-1.06995978031,-0.0657533705265,0.0,17.0,4.0,4.0,4.0,4.0,0.030148385255
5477,3.0,0,102.0,5.0586103671,1,1,1,1,0.143928556723,-0.0224298343162,-0.0671982834283,0.0,34.0,3.0,3.0,3.0,3.0,0.0181001463261
5478,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5479,4.0,0,13.0,-38.0,0,0,0,0,-0.060844405054,-0.546194807311,-0.0671982834283,5.0,3.25,4.0,4.0,4.0,4.0,-0.224745831931
5480,3.0,0,15.0,15.0,0,0,0,0,1.15465815595,-0.0224298343162,-0.0671982834283,0.0,5.0,3.0,3.0,3.0,3.0,0.355010012735
5481,4.0,0,5.0,5.0,0,0,0,0,0.582656950772,-0.0224298343162,-0.0614186318212,0.0,1.25,4.0,4.0,4.0,4.0,0.166269494878
5482,3.0,0,0.0,0.0,0,0,0,0,-0.346845007643,-0.0224298343162,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,-0.145491041796
5483,3.0,0,25.0,25.0,0,0,0,0,2.29866056631,-0.0224298343162,-0.0671982834283,0.0,8.33333333333,3.0,3.0,3.0,3.0,0.736344149521
5484,4.0,0,5.0,-26.0,0,0,0,0,1.29765845724,-0.546194807311,-0.0671982834283,0.0,1.25,4.0,4.0,4.0,4.0,0.228088455502
5485,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5486,3.0,0,28.0,28.0,0,0,0,0,-0.275344856996,0.501335138678,-0.0671982834283,0.0,9.33333333333,3.0,3.0,3.0,3.0,0.0529306660848
5487,4.0,0,40.0,6.0,0,0,0,0,0.797157402713,-0.546194807311,-0.0671982834283,0.0,10.0,4.0,4.0,4.0,4.0,0.0612547706581
5488,3.0,0,29.0,29.0,0,0,0,0,1.58365905983,-0.0224298343162,-0.0671982834283,0.0,9.66666666667,3.0,3.0,3.0,3.0,0.49801031403
5489,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5490,4.0,0,57.0,24.0,1,1,1,1,0.143928556723,-0.546194807311,-0.0671982834283,0.0,14.25,4.0,4.0,4.0,4.0,-0.156488178005
5491,3.0,0,20.0,20.0,0,0,0,0,1.29765845724,-0.0224298343162,-0.0671982834283,0.0,6.66666666667,3.0,3.0,3.0,3.0,0.402676779833
5492,2.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,2.0,2.0,2.0,2.0,-0.169324425345
5493,4.0,0,8.0,8.0,1,1,1,1,0.725657252066,-0.0224298343162,-0.0671982834283,0.0,2.0,4.0,4.0,4.0,4.0,0.212009711441
5494,3.0,0,0.0,0.0,0,0,0,0,-0.41834515829,0.501335138678,-0.0671982834283,0.0,0.0,3.0,3.0,3.0,3.0,0.00526389898657
5495,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
5496,4.0,0,0.0,0.0,1,1,1,1,-0.275344856996,-0.546194807311,-0.0671982834283,0.0,0.0,4.0,4.0,4.0,4.0,-0.296245982578
5497,3.0,0,80.0,80.0,1,1,1,1,2.65616131954,-0.0224298343162,-0.0671982834283,0.0,26.6666666667,3.0,3.0,3.0,3.0,0.855511067266
5498,4.0,0,96.0,5.0586103671,1,1,1,1,1.36915860789,0.501335138678,-0.0614186318212,0.0,24.0,4.0,4.0,4.0,4.0,0.60302503825
5499,4.0,0,127.0,5.0586103671,1,1,1,0,3.15666237407,1.02510011167,-0.0671982834283,3.0,31.75,4.0,4.0,4.0,4.0,1.37152140077
5500,1.0,0,0.0,0.0,0,0,0,0,-0.41834515829,-0.0224298343162,-0.0671982834283,0.0,0.0,1.0,1.0,1.0,1.0,-0.169324425345
