ID,Blogs - Change,Customer Activity - Change,Days Since Last Login - Change,Happiness Index - Change,Happiness Index - Current Month,Happiness Index - Monthly,Logins - Change,Longevity - Modulo 12,Longevity - Modulo 18,Longevity - Modulo 24,Longevity - Modulo 6,Longevity - Months,Support Cases - Change,Support Cases - Current Month,Support Priority - Change,Support Priority - Current Month,Views - Change,Churn
3047,-0.546194807311,-1.40118001004,0.0,17.0,87.0,3.95454545455,3.62141335328,10.0,4.0,22.0,4.0,22.0,1,1,0,1,-7.2787585761,0
3049,-0.0224298343162,-0.120694382979,31.0,26.0,34.0,1.54545454545,-0.275344856996,10.0,4.0,22.0,4.0,22.0,0,0,0,0,-0.0643084576248,1
3052,-1.06995978031,-0.77732754693,0.0,-48.0,86.0,3.73913043478,-0.918846212821,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.343176647664,0
3060,-0.0224298343162,-0.101399540098,-1.0,0.0,160.0,7.27272727273,-1.66959779462,10.0,4.0,22.0,4.0,22.0,1,1,0,1,1.38782900864,0
3063,-0.0224298343162,-0.606433616116,1.76461320309,-1.0,63.0,3.5,-0.203844706349,6.0,0.0,18.0,0.0,18.0,0,0,0,0,-1.59302630768,1
3064,-1.06995978031,-0.314875865479,5.0,-15.0,165.0,7.17391304348,0.582656950772,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.457324766903,0
3068,-0.0224298343162,-0.185575855825,2.0,0.0,104.0,5.47368421053,-0.454095233614,7.0,1.0,19.0,1.0,19.0,0,0,0,0,-0.0802024995441,1
3069,-0.0224298343162,-0.121657658247,1.0,-2.0,28.0,1.21739130435,-0.275344856996,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.0671982834283,0
3079,2.07263005766,0.838862858119,0.0,53.0,53.0,17.6666666667,0.511156800124,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3086,-0.0224298343162,0.0181001463261,0.0,5.0586103671,125.0,41.6666666667,0.143928556723,3.0,3.0,3.0,3.0,3.0,1,1,1,1,-0.0671982834283,0
3088,-1.06995978031,-0.573346329636,0.0,-26.0,179.0,7.78260869565,-0.990346363469,11.0,5.0,23.0,5.0,23.0,0,0,0,0,0.340267154867,0
3091,-0.0224298343162,-0.169324425345,31.0,-3.0,15.0,0.652173913043,-0.41834515829,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.0671982834283,1
3092,1.02510011167,0.216379890197,3.0,2.0,202.0,10.1,0.296656348182,8.0,2.0,20.0,2.0,20.0,0,0,0,0,-0.672616789264,0
3095,-1.5937247533,-0.615406131545,0.0,22.0,171.0,7.77272727273,-0.597095534909,10.0,4.0,22.0,4.0,22.0,0,0,0,0,0.344601893572,0
3099,1.02510011167,0.908666254782,0.0,11.0,188.0,9.89473684211,2.04841003904,7.0,1.0,19.0,1.0,19.0,1,0,1,0,-0.347511386369,0
3102,-0.0224298343162,-0.376864169585,1.0,-42.0,66.0,2.86956521739,-0.847346062174,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.260816612264,0
3107,-0.0224298343162,-0.230974042487,31.0,-1.0,44.0,1.91304347826,-0.41834515829,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.252147134853,0
3116,-0.0224298343162,-0.00249074050131,31.0,35.0,38.0,1.80952380952,0.0821558962406,9.0,3.0,21.0,3.0,21.0,0,0,0,0,-0.0671982834283,1
3118,-4.21254961827,-1.41704864493,0.0,11.0,180.0,7.82608695652,0.36815649883,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.406752815341,0
3119,-0.0224298343162,-0.0801279313161,-3.0,16.0,115.0,5.0,-0.168094631025,11.0,5.0,23.0,5.0,23.0,0,0,0,0,-0.0498593286072,0
3127,-0.0224298343162,-0.502944339258,-4.0,-8.0,75.0,6.25,-0.740095836203,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.746307347254,0
3128,-1.06995978031,-0.308165035719,0.0,-28.0,142.0,11.8333333333,-0.239594781672,0.0,12.0,12.0,0.0,12.0,0,0,0,0,0.385059454822,0
3132,-0.0224298343162,-0.166061852321,-42.0,-20.0,60.0,6.0,-0.525595384261,10.0,10.0,10.0,4.0,10.0,0,0,0,0,0.049839661614,0
3143,-0.0224298343162,-0.145491041796,31.0,33.0,34.0,2.83333333333,-0.346845007643,0.0,12.0,12.0,0.0,12.0,1,1,1,1,-0.0671982834283,1
3144,0.501335138678,-0.096703671671,0.0,25.0,133.0,11.0833333333,-0.597095534909,0.0,12.0,12.0,0.0,12.0,1,1,0,1,-0.194350618783,0
3151,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0671982834283,0
3155,1.02510011167,0.0467499113038,6.0,49.0,112.0,9.33333333333,0.0464058209169,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.931256198679,0
3157,0.501335138678,0.0857909156049,24.0,41.0,53.0,4.41666666667,-0.168094631025,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0758677608388,0
3161,-0.0224298343162,-0.209409239374,-13.0,-50.0,3.0,0.25,-0.525595384261,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0802024995441,0
3162,-0.0224298343162,-0.186181742532,31.0,0.0,0.0,0.0,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.11777023499,1
3164,-0.0224298343162,0.813857091262,5.0,52.0,77.0,6.41666666667,2.5846611689,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.120660060793,0
3165,-0.0224298343162,-0.135189587976,0.0,-3.0,132.0,12.0,0.153656046888,11.0,11.0,11.0,5.0,11.0,1,0,1,0,-0.536794976499,0
3170,-2.64125469929,-0.251708866644,12.0,29.0,195.0,24.375,2.29866056631,8.0,8.0,8.0,2.0,8.0,1,1,1,1,-0.412532466948,0
3183,-1.06995978031,-0.362450480618,-4.0,-37.0,120.0,10.0,-0.41834515829,0.0,12.0,12.0,0.0,12.0,0,0,0,0,0.400953496741,0
3185,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0671982834283,0
3189,-0.546194807311,-0.669749668148,0.0,2.0,169.0,15.3636363636,-1.45509734268,11.0,11.0,11.0,5.0,11.0,0,1,0,1,-0.00795685445625,0
3191,-1.5937247533,-0.164826445684,0.0,-31.0,159.0,13.25,-0.668595685556,0.0,12.0,12.0,0.0,12.0,0,0,0,0,1.7678411018,0
3200,-0.0224298343162,-0.170287700613,4.0,0.0,26.0,2.16666666667,-0.41834515829,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0700881092318,1
3206,-0.546194807311,0.440926213715,0.0,-8.0,195.0,17.7272727273,1.72665936113,11.0,11.0,11.0,5.0,11.0,0,1,0,1,0.142314087326,0
3212,0.501335138678,0.0152540402254,0.0,35.0,92.0,7.66666666667,-0.382595082967,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0729779350353,0
3213,-0.0224298343162,-0.0594175130576,0.0,-1.0,80.0,6.66666666667,-0.168094631025,0.0,12.0,12.0,0.0,12.0,0,0,0,0,0.0122719261683,0
3228,-0.0224298343162,-0.155450465715,15.0,-36.0,10.0,1.25,-0.668595685556,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.224674122727,0
3241,-0.546194807311,0.795380794959,0.0,-2.0,186.0,15.5,2.01265996372,0.0,12.0,12.0,0.0,12.0,1,0,1,0,0.919677228471,0
3245,0.501335138678,0.0606522268872,0.0,-13.0,217.0,19.7272727273,-0.41834515829,11.0,11.0,11.0,5.0,11.0,1,1,0,1,0.0989667002737,0
3255,0.501335138678,-0.380762365065,-8.0,11.0,48.0,4.36363636364,-1.59809764397,11.0,11.0,11.0,5.0,11.0,1,0,0,0,-0.0455245899019,1
3259,1.02510011167,0.453548028253,0.0,45.0,183.0,15.25,0.654157101419,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.318613128334,0
3261,0.501335138678,0.420748231801,-1.0,10.0,136.0,11.3333333333,1.15465815595,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.393748599225,0
3269,1.54886508467,0.945101371477,1.0,15.0,177.0,16.0909090909,1.33340853257,11.0,11.0,11.0,5.0,11.0,0,1,0,1,-0.0469695028037,0
3270,-0.546194807311,0.0794774478577,-3.0,-68.0,105.0,8.75,-0.70434576088,0.0,12.0,12.0,0.0,12.0,1,1,1,1,1.48897291176,0
3274,-0.546194807311,-0.125916585224,0.0,-1.0,129.0,10.75,0.189406122211,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0209610705721,0
3290,1.02510011167,0.556369983764,-4.0,-4.0,184.0,15.3333333333,0.725657252066,0.0,12.0,12.0,0.0,12.0,1,1,1,1,-0.0816474124458,0
3292,-0.0224298343162,-0.17883292895,1.76461320309,-1.0,52.0,4.33333333333,-0.454095233614,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0599737189195,0
3297,-0.0224298343162,-0.182064784654,-1.0,-50.0,20.0,1.81818181818,-0.632845610232,11.0,11.0,11.0,5.0,11.0,0,0,0,0,0.109081090586,0
3300,-0.0224298343162,-0.132735323827,31.0,19.0,41.0,3.41666666667,-0.275344856996,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.100431280169,0
3302,-0.546194807311,-0.242845639852,0.0,-59.0,103.0,9.36363636364,0.296656348182,11.0,11.0,11.0,5.0,11.0,1,1,0,1,-0.478998460429,0
3305,1.02510011167,0.225592439881,0.0,35.0,62.0,10.3333333333,-0.275344856996,6.0,6.0,6.0,0.0,6.0,1,1,1,1,-0.0729779350353,0
3312,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,0.0,12.0,12.0,0.0,12.0,0,0,0,0,-0.0671982834283,1
3316,-0.546194807311,-0.201751474576,0.0,-66.0,38.0,3.45454545455,-0.0250943297304,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0339652866879,1
3331,-0.0224298343162,-0.431491644385,3.0,-5.0,56.0,7.0,-1.20484681541,8.0,8.0,8.0,2.0,8.0,1,1,1,1,-0.0671982834283,0
3339,-0.546194807311,-0.918555282511,0.0,5.0586103671,15.0,1.5,-2.20584892447,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.00362211575099,1
3343,-0.0224298343162,0.0181001463261,0.0,51.0,51.0,17.0,0.143928556723,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3348,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0671982834283,1
3367,0.501335138678,0.11116274381,13.0,42.0,142.0,12.9090909091,0.153656046888,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.321502954137,0
3371,-0.546194807311,-0.39867983221,1.0,-36.0,45.0,6.42857142857,-0.597095534909,7.0,7.0,7.0,1.0,7.0,0,1,0,1,-0.0527491544107,0
3377,0.501335138678,0.21808629854,5.0,-25.0,109.0,9.90909090909,0.153656046888,11.0,11.0,11.0,5.0,11.0,0,1,0,1,-0.000732289947472,0
3412,-0.546194807311,-0.421425691418,0.0,-49.0,76.0,6.90909090909,-0.70434576088,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0137365060633,0
3415,-0.0224298343162,-0.179920453291,31.0,-2.0,16.0,1.45454545455,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0989863672669,0
3435,-0.0224298343162,-0.148862505233,31.0,35.0,50.0,4.54545454545,-0.346845007643,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0773126737406,0
3439,-0.546194807311,-0.265281566274,-6.0,-36.0,82.0,9.11111111111,-0.454095233614,9.0,9.0,9.0,3.0,9.0,0,0,0,0,0.204445342102,0
3440,-0.0224298343162,-0.135485541897,-3.0,-24.0,26.0,2.88888888889,-0.454095233614,9.0,9.0,9.0,3.0,9.0,0,0,0,0,0.0700684422386,0
3447,-0.0224298343162,-1.07140099636,5.0,-29.0,46.0,4.18181818182,-0.70434576088,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-2.48742739387,0
3448,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0671982834283,0
3452,-0.0224298343162,0.42988162682,4.0,67.0,150.0,21.4285714286,1.36915860789,7.0,7.0,7.0,1.0,7.0,1,1,1,1,-0.057083893116,0
3455,-0.0224298343162,0.557593772902,2.0,10.0,32.0,2.90909090909,1.76240943645,11.0,11.0,11.0,5.0,11.0,1,1,1,1,-0.0671982834283,0
3461,-0.0224298343162,-0.60845231861,0.0,0.0,197.0,24.625,0.654157101419,8.0,8.0,8.0,2.0,8.0,1,1,1,1,-2.45708422293,0
3468,-1.06995978031,-0.823549401127,-1.0,-45.0,118.0,10.7272727273,-1.06184651412,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.338841908958,0
3470,-0.546194807311,0.421163712064,4.0,-17.0,124.0,12.4,1.86965966242,10.0,10.0,10.0,4.0,10.0,1,1,1,1,-0.0599737189195,0
3473,-0.0224298343162,-0.170287700613,31.0,0.0,14.0,1.27272727273,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0700881092318,0
3485,-3.16501967228,-1.22202813623,7.0,-41.0,96.0,8.72727272727,-0.454095233614,11.0,11.0,11.0,5.0,11.0,1,1,0,1,-0.0469695028037,0
3486,-0.0224298343162,-0.174622439318,31.0,-9.0,22.0,2.0,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0830923253476,1
3487,-0.0224298343162,0.108845726028,-3.0,11.0,46.0,4.18181818182,0.475406724801,11.0,11.0,11.0,5.0,11.0,1,0,1,0,-0.1264397124,0
3490,-0.0224298343162,-0.169324425345,31.0,0.0,0.0,0.0,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0671982834283,0
3491,-0.546194807311,-0.197898373505,3.0,-12.0,120.0,10.9090909091,-0.0250943297304,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0224059834738,1
3495,-0.0224298343162,0.918372457822,-1.0,13.0,76.0,15.2,2.5846611689,5.0,5.0,5.0,5.0,5.0,0,0,0,0,0.192886038888,0
3497,-0.0224298343162,-0.121657658247,0.0,0.0,0.0,0.0,-0.275344856996,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3503,-0.0224298343162,-0.169324425345,14.0,-50.0,3.0,0.272727272727,-0.41834515829,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.0671982834283,0
3509,-0.546194807311,2.2673868937,0.0,9.0,153.0,13.9090909091,-0.239594781672,11.0,11.0,11.0,5.0,11.0,0,0,0,0,7.58795027008,0
3522,-0.0224298343162,-0.295761983579,5.0,-15.0,59.0,5.9,-0.346845007643,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.518011108776,0
3537,0.501335138678,0.168120233685,0.0,-27.0,167.0,16.7,0.117905971564,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.114880409186,0
3556,-1.06995978031,-0.450450559892,0.0,-2.0,177.0,17.7,-0.597095534909,10.0,10.0,10.0,4.0,10.0,0,0,0,0,0.315703635537,0
3557,-3.16501967228,-1.3891563952,-1.0,-6.0,141.0,14.1,-0.454095233614,10.0,10.0,10.0,4.0,10.0,1,1,0,0,-0.548354279713,1
3558,0.501335138678,0.337486355772,3.0,46.0,135.0,13.5,0.582656950772,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0715330221335,0
3562,-3.16501967228,-1.58835333327,0.0,-66.0,56.0,11.2,-1.20484681541,5.0,5.0,5.0,5.0,5.0,1,1,1,1,-0.395193512127,0
3572,-1.06995978031,-0.635865690291,4.0,-24.0,162.0,14.7272727273,-0.740095836203,11.0,11.0,11.0,5.0,11.0,1,0,1,0,-0.0975414543652,0
3579,-0.546194807311,0.171146324286,3.0,21.0,177.0,16.0909090909,1.19040823127,11.0,11.0,11.0,5.0,11.0,1,1,1,1,-0.130774451106,0
3583,-0.0224298343162,-0.167397874809,31.0,0.0,14.0,1.4,-0.41834515829,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0614186318212,1
3584,-0.0224298343162,-0.198113792966,10.0,0.0,57.0,5.7,-0.311094932319,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.260816612264,0
3589,-0.0224298343162,-0.0286387804661,0.0,2.0,177.0,16.0909090909,0.260906272859,11.0,11.0,11.0,5.0,11.0,0,0,0,0,-0.324392779941,0
3592,-0.0224298343162,-0.268883807833,10.0,-12.0,23.0,3.28571428571,-0.597095534909,7.0,7.0,7.0,1.0,7.0,0,0,0,0,-0.187126054274,0
3603,-1.06995978031,-1.00686627614,3.0,5.0586103671,0.0,0.0,-0.561345459585,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-1.38929358854,1
3607,-0.0224298343162,-1.29258156074,-1.0,-25.0,73.0,7.3,-0.81159598685,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-3.04371886105,0
3611,-0.0224298343162,1.14536477093,0.0,50.0,145.0,16.1111111111,3.51416312731,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.0556389802142,0
3615,-0.0224298343162,-0.329507335272,1.0,0.0,130.0,13.0,-0.060844405054,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.905247766447,0
3616,-0.546194807311,-0.393630316384,-18.0,-70.0,16.0,1.77777777778,-0.525595384261,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.109100757579,0
3622,-0.0224298343162,-0.168842787711,31.0,0.0,0.0,0.0,-0.41834515829,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0657533705265,0
3625,-0.0224298343162,-0.204934892935,-8.0,7.0,96.0,12.0,-0.70434576088,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.11197091639,1
3632,-0.0224298343162,0.377880121016,0.0,26.0,215.0,21.5,1.2261583066,10.0,10.0,10.0,4.0,10.0,1,1,0,1,-0.0700881092318,0
3636,0.501335138678,0.0664165198345,2.0,51.0,160.0,17.7777777778,-0.275344856996,9.0,9.0,9.0,3.0,9.0,1,1,1,1,-0.0267407221791,0
3656,-0.546194807311,0.0994130341513,-3.0,-69.0,89.0,11.125,0.904407628684,8.0,8.0,8.0,2.0,8.0,1,1,1,1,-0.0599737189195,0
3660,-1.06995978031,0.108871720616,0.0,-7.0,174.0,21.75,0.332406423506,8.0,8.0,8.0,2.0,8.0,1,0,1,0,1.06416851865,0
3662,3.64392497665,1.48724772923,-1.0,4.0,164.0,16.4,0.546906875448,10.0,10.0,10.0,4.0,10.0,1,1,0,1,0.270911335583,0
3667,-1.06995978031,-0.699053752088,-1.0,-61.0,73.0,10.4285714286,-0.990346363469,7.0,7.0,7.0,1.0,7.0,1,0,1,0,-0.0368551124914,1
3669,-0.546194807311,0.790829655222,0.0,16.0,117.0,11.7,2.90641184681,10.0,10.0,10.0,4.0,10.0,0,0,0,0,0.0122719261683,1
3682,-0.546194807311,-0.63354867251,-2.0,-40.0,136.0,13.6,-1.06184651412,10.0,10.0,10.0,4.0,10.0,1,1,0,0,-0.292604696102,0
3700,-2.11748972629,-0.275030293464,4.0,16.0,120.0,12.0,-0.346845007643,10.0,10.0,10.0,4.0,10.0,1,1,1,1,1.63924385355,0
3704,-2.64125469929,-0.970051119234,-2.0,-67.0,95.0,9.5,-0.132344555701,10.0,10.0,10.0,4.0,10.0,0,1,1,1,-0.136554102713,0
3715,-2.11748972629,-1.08362308751,-3.0,-29.0,83.0,8.3,-1.06184651412,10.0,10.0,10.0,4.0,10.0,1,0,1,0,-0.0715330221335,0
3719,-0.0224298343162,-0.287403818749,12.0,-31.0,74.0,7.4,-0.81159598685,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0281856350808,0
3725,-0.0224298343162,-0.938548562283,4.0,-21.0,13.0,1.44444444444,-2.20584892447,9.0,9.0,9.0,3.0,9.0,1,0,1,0,-0.587366928061,1
3731,2.59639503066,0.627317407781,0.0,12.0,189.0,21.0,0.332406423506,9.0,9.0,9.0,3.0,9.0,1,1,1,1,-1.04684923082,0
3733,-0.0224298343162,-0.171732613515,31.0,0.0,0.0,0.0,-0.41834515829,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.0744228479371,0
3755,-0.546194807311,-0.164556486351,3.0,-37.0,36.0,3.6,0.0821558962406,10.0,10.0,10.0,4.0,10.0,0,0,0,0,-0.0296305479826,0
3768,-0.0224298343162,-0.166683097688,31.0,0.0,52.0,5.77777777778,-0.346845007643,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.130774451106,1
3781,-0.0224298343162,-0.169324425345,0.0,0.0,0.0,0.0,-0.41834515829,1.0,1.0,1.0,1.0,1.0,0,0,0,0,-0.0671982834283,0
3783,-0.0224298343162,0.114764985368,0.0,-6.0,129.0,12.9,0.296656348182,10.0,10.0,10.0,4.0,10.0,1,0,1,0,0.0700684422386,0
3788,3.12016000365,0.248160681044,0.0,2.0,234.0,29.25,-0.954596288145,8.0,8.0,8.0,2.0,8.0,0,0,0,0,-1.42108167237,0
3796,-0.0224298343162,1.82196797544,0.0,1.0,133.0,14.7777777778,-0.060844405054,9.0,9.0,9.0,3.0,9.0,0,0,0,0,5.5491781657,0
3801,-0.0224298343162,-0.0822876213389,10.0,-1.0,67.0,8.375,-0.239594781672,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.0151617519718,0
3805,-0.0224298343162,-0.0613287049335,6.0,10.0,109.0,13.625,-0.311094932319,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.149538651835,1
3808,-0.0224298343162,0.0451760265969,31.0,1.0,1.0,0.111111111111,0.225156197535,9.0,9.0,9.0,3.0,9.0,1,1,1,1,-0.0671982834283,0
3810,-0.0224298343162,1.75873245787,6.0,5.0586103671,40.0,5.0,-0.990346363469,8.0,8.0,8.0,2.0,8.0,1,0,1,0,6.2889735714,1
3819,4.69145492264,2.51457292604,0.0,-36.0,141.0,17.625,2.76341154551,8.0,8.0,8.0,2.0,8.0,1,0,1,0,0.0888523099614,0
3822,-0.546194807311,-1.29410976769,0.0,5.0586103671,66.0,7.33333333333,-3.34985133483,9.0,9.0,9.0,3.0,9.0,1,0,1,0,0.0137168390701,0
3826,-0.546194807311,0.41594249139,0.0,-31.0,187.0,20.7777777778,1.15465815595,9.0,9.0,9.0,3.0,9.0,0,0,0,0,0.639364125531,0
3833,-0.546194807311,0.216529152288,-1.0,-36.0,41.0,4.55555555556,1.29765845724,9.0,9.0,9.0,3.0,9.0,1,1,0,1,-0.10187619307,0
3834,-1.06995978031,-0.398837159969,-1.0,-3.0,182.0,20.2222222222,-0.203844706349,9.0,9.0,9.0,3.0,9.0,0,1,0,1,0.0772930067474,0
3854,0.501335138678,0.219764350928,0.0,64.0,64.0,21.3333333333,0.225156197535,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3860,-0.546194807311,-0.462861886595,22.0,-36.0,33.0,4.71428571429,-0.561345459585,7.0,7.0,7.0,1.0,7.0,0,0,0,0,-0.281045392888,1
3869,0.501335138678,0.408753366932,2.0,59.0,109.0,12.1111111111,0.725657252066,9.0,9.0,9.0,3.0,9.0,1,1,1,1,-0.000732289947472,0
3870,1.02510011167,0.703735741084,0.0,3.0,150.0,21.4285714286,0.868657553361,7.0,7.0,7.0,1.0,7.0,1,1,0,1,0.217449558218,0
3871,-1.06995978031,0.600937817019,0.0,54.0,195.0,32.5,3.01366207278,6.0,6.0,6.0,0.0,6.0,1,1,1,1,-0.140888841418,0
3875,-0.0224298343162,-0.453864756373,0.0,-10.0,107.0,13.375,-1.41934726735,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.0801828325509,1
3877,-1.06995978031,-0.693599391927,17.0,-54.0,123.0,15.375,-0.203844706349,8.0,8.0,8.0,2.0,8.0,1,1,0,1,-0.806993689128,0
3879,0.501335138678,0.173742159309,0.0,11.0,180.0,20.0,-1.77684802059,9.0,9.0,9.0,3.0,9.0,1,1,0,1,1.79673935984,0
3896,-0.546194807311,-0.349582131075,0.0,14.0,157.0,17.4444444444,0.797157402713,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-1.29970898863,0
3900,-0.0224298343162,-0.145102935916,-1.0,-5.0,103.0,17.1666666667,-0.597095534909,6.0,6.0,6.0,0.0,6.0,1,0,1,0,0.184216561477,0
3908,-0.546194807311,-0.165877150179,3.0,-1.0,163.0,18.1111111111,0.0464058209169,9.0,9.0,9.0,3.0,9.0,1,0,1,0,0.00215753585604,0
3910,1.02510011167,0.0698838763916,7.0,1.0,109.0,13.625,-0.0965944803776,8.0,8.0,8.0,2.0,8.0,0,0,0,0,-0.71885400212,0
3925,1.54886508467,0.404158114357,0.0,37.0,114.0,14.25,-0.311094932319,8.0,8.0,8.0,2.0,8.0,0,0,0,0,-0.0252958092773,0
3927,-0.546194807311,-0.461153116886,-16.0,-51.0,0.0,0.0,-0.775845911527,9.0,9.0,9.0,3.0,9.0,1,0,1,0,-0.0614186318212,0
3933,-0.0224298343162,0.237660755112,1.0,4.0,130.0,14.4444444444,0.689907176742,9.0,9.0,9.0,3.0,9.0,1,1,1,1,0.0455049229087,0
3942,-0.0224298343162,0.0542028925679,4.0,38.0,207.0,23.0,0.260906272859,9.0,9.0,9.0,3.0,9.0,1,1,0,1,-0.0758677608388,0
3943,1.02510011167,1.7208482931,0.0,-9.0,147.0,16.3333333333,2.97791199746,9.0,9.0,9.0,3.0,9.0,1,1,0,1,1.15953277016,0
3955,0.501335138678,1.24097850216,0.0,23.0,179.0,35.8,2.26291049098,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.958689876819,0
3957,-0.0224298343162,-0.169324425345,0.0,0.0,0.0,0.0,-0.41834515829,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3963,-0.0224298343162,-0.11348517713,-4.0,15.0,32.0,3.55555555556,-0.132344555701,9.0,9.0,9.0,3.0,9.0,1,1,0,1,-0.185681141372,0
3967,-0.546194807311,-0.376042863416,-1.0,0.0,135.0,16.875,-0.597095534909,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.0151617519718,0
3970,-0.0224298343162,0.0928427936951,0.0,2.0,2.0,0.666666666667,0.36815649883,3.0,3.0,3.0,3.0,3.0,0,0,0,0,-0.0671982834283,0
3977,-0.0224298343162,-0.234563286751,-7.0,-25.0,0.0,0.0,-0.632845610232,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.0484144157054,1
3979,-0.0224298343162,-0.520703497074,0.0,-11.0,134.0,14.8888888889,-1.31209704138,9.0,9.0,9.0,3.0,9.0,1,1,0,1,-0.227583615523,0
3983,-1.5937247533,-0.340544629176,0.0,62.0,173.0,19.2222222222,0.832907478037,9.0,9.0,9.0,3.0,9.0,0,0,0,0,-0.260816612264,1
4001,0.501335138678,0.639505249354,0.0,-3.0,143.0,17.875,1.40490868322,8.0,8.0,8.0,2.0,8.0,0,0,0,0,0.0122719261683,0
4005,-0.0224298343162,-0.216991192443,3.0,25.0,90.0,15.0,-0.561345459585,6.0,6.0,6.0,0.0,6.0,1,0,1,0,-0.0671982834283,1
4009,0.501335138678,1.26843322709,0.0,5.0586103671,87.0,29.0,3.37116282602,3.0,3.0,3.0,3.0,3.0,1,1,1,1,-0.0671982834283,0
4011,-0.0224298343162,-0.612292820612,1.76461320309,14.0,82.0,9.11111111111,-1.70534786994,9.0,9.0,9.0,3.0,9.0,1,1,0,1,-0.109100757579,0
